id,source,target,relation,source_text
E982,E318,L029,AT_LOCATION,"外從五位下吉弥侯龍麻呂賜姓貞道連。』授内舍人正六位上和朝臣豊永從五位下。
戊寅。賜入唐使節刀。大臣口宣。詞同去年。大使進賜節刀。■當于左肩退出。副使趨在大使前。相連而退。
壬午。遣唐大使藤原朝臣常嗣出自鴻臚。發向大宰府。
癸未。美濃國言。二月廿五日兵庫"
E983,E319,P255,HAS_SUBJECT,"舍人正六位上和朝臣豊永從五位下。
戊寅。賜入唐使節刀。大臣口宣。詞同去年。大使進賜節刀。■當于左肩退出。副使趨在大使前。相連而退。
壬午。遣唐大使藤原朝臣常嗣出自鴻臚。發向大宰府。
癸未。美濃國言。二月廿五日兵庫自鳴。至三月十五日亦鳴同前。』丹波"
E984,E319,P219,HAS_OBJECT,"舍人正六位上和朝臣豊永從五位下。
戊寅。賜入唐使節刀。大臣口宣。詞同去年。大使進賜節刀。■當于左肩退出。副使趨在大使前。相連而退。
壬午。遣唐大使藤原朝臣常嗣出自鴻臚。發向大宰府。
癸未。美濃國言。二月廿五日兵庫自鳴。至三月十五日亦鳴同前。』丹波"
E985,E319,L029,AT_LOCATION,"舍人正六位上和朝臣豊永從五位下。
戊寅。賜入唐使節刀。大臣口宣。詞同去年。大使進賜節刀。■當于左肩退出。副使趨在大使前。相連而退。
壬午。遣唐大使藤原朝臣常嗣出自鴻臚。發向大宰府。
癸未。美濃國言。二月廿五日兵庫自鳴。至三月十五日亦鳴同前。』丹波"
E986,P255,P219,PARTICIPATE,"舍人正六位上和朝臣豊永從五位下。
戊寅。賜入唐使節刀。大臣口宣。詞同去年。大使進賜節刀。■當于左肩退出。副使趨在大使前。相連而退。
壬午。遣唐大使藤原朝臣常嗣出自鴻臚。發向大宰府。
癸未。美濃國言。二月廿五日兵庫自鳴。至三月十五日亦鳴同前。』丹波"
E987,P255,L029,PARTICIPATE,"舍人正六位上和朝臣豊永從五位下。
戊寅。賜入唐使節刀。大臣口宣。詞同去年。大使進賜節刀。■當于左肩退出。副使趨在大使前。相連而退。
壬午。遣唐大使藤原朝臣常嗣出自鴻臚。發向大宰府。
癸未。美濃國言。二月廿五日兵庫自鳴。至三月十五日亦鳴同前。』丹波"
E988,E320,P071,HAS_OBJECT,"大使醉而退出。
丙子。遣唐使朝拜。』豊後國人外從五位下吉弥侯龍麻呂賜姓貞道連。』授内舍人正六位上和朝臣豊永從五位下。
戊寅。賜入唐使節刀。大臣口宣。詞同去年。大使進賜節刀。■當于左肩退出。副使趨在大使前。相連而退。
壬午。遣唐大使藤原朝臣常嗣出自鴻臚。發"
E989,E320,L025,AT_LOCATION,"大使醉而退出。
丙子。遣唐使朝拜。』豊後國人外從五位下吉弥侯龍麻呂賜姓貞道連。』授内舍人正六位上和朝臣豊永從五位下。
戊寅。賜入唐使節刀。大臣口宣。詞同去年。大使進賜節刀。■當于左肩退出。副使趨在大使前。相連而退。
壬午。遣唐大使藤原朝臣常嗣出自鴻臚。發"
E990,E321,G041,HAS_SUBJECT,"喜非常。臣等顧躬庸櫟。曷答重厚。更煩天覽。伏増■焦。
辛夘。大宰府馳驛。奏第二舶漂廻之状。
壬辰。勅符副使小野朝臣篁。得今月八日飛驛奏状。知歸着肥前國松浦郡別島也。近聞。第一第四兩隻舶。半路漂廻。疾懐未弭。尋省茲奏。轉以驚嗟。本謂忠貞必蒙利往。"
E991,E321,L283,AT_LOCATION,"喜非常。臣等顧躬庸櫟。曷答重厚。更煩天覽。伏増■焦。
辛夘。大宰府馳驛。奏第二舶漂廻之状。
壬辰。勅符副使小野朝臣篁。得今月八日飛驛奏状。知歸着肥前國松浦郡別島也。近聞。第一第四兩隻舶。半路漂廻。疾懐未弭。尋省茲奏。轉以驚嗟。本謂忠貞必蒙利往。"
E992,G041,L283,TRAVEL,"喜非常。臣等顧躬庸櫟。曷答重厚。更煩天覽。伏増■焦。
辛夘。大宰府馳驛。奏第二舶漂廻之状。
壬辰。勅符副使小野朝臣篁。得今月八日飛驛奏状。知歸着肥前國松浦郡別島也。近聞。第一第四兩隻舶。半路漂廻。疾懐未弭。尋省茲奏。轉以驚嗟。本謂忠貞必蒙利往。"
E993,E323,G036,HAS_SUBJECT,朝臣篁。得今月八日飛驛奏状。知歸着肥前國松浦郡別島也。近聞。第一第四兩隻舶。半路漂廻。疾懐未弭。尋省茲奏。轉以驚嗟。本謂忠貞必蒙利往。不知此行何負幽明。雖無巨災。艱虞足患。今案來奏。舶船有損。・艇亦失。還大宰府。繕補其不完不足者。然後与持節使等
E994,E323,L213,AT_LOCATION,朝臣篁。得今月八日飛驛奏状。知歸着肥前國松浦郡別島也。近聞。第一第四兩隻舶。半路漂廻。疾懐未弭。尋省茲奏。轉以驚嗟。本謂忠貞必蒙利往。不知此行何負幽明。雖無巨災。艱虞足患。今案來奏。舶船有損。・艇亦失。還大宰府。繕補其不完不足者。然後与持節使等
E995,G036,L213,TRAVEL,朝臣篁。得今月八日飛驛奏状。知歸着肥前國松浦郡別島也。近聞。第一第四兩隻舶。半路漂廻。疾懐未弭。尋省茲奏。轉以驚嗟。本謂忠貞必蒙利往。不知此行何負幽明。雖無巨災。艱虞足患。今案來奏。舶船有損。・艇亦失。還大宰府。繕補其不完不足者。然後与持節使等
E996,E324,G040,HAS_SUBJECT,"与持節使等。共果國命。
八月戊戌朔。大宰府馳驛。奏遣唐使第三舶水手等十六人駕編板漂着之状。
己亥。勅符遣唐大使藤原朝臣常嗣。省"
E997,E324,L136,HAS_OBJECT,"与持節使等。共果國命。
八月戊戌朔。大宰府馳驛。奏遣唐使第三舶水手等十六人駕編板漂着之状。
己亥。勅符遣唐大使藤原朝臣常嗣。省"
E998,E324,L134,AT_LOCATION,"与持節使等。共果國命。
八月戊戌朔。大宰府馳驛。奏遣唐使第三舶水手等十六人駕編板漂着之状。
己亥。勅符遣唐大使藤原朝臣常嗣。省"
E999,G040,L136,TRAVEL,"与持節使等。共果國命。
八月戊戌朔。大宰府馳驛。奏遣唐使第三舶水手等十六人駕編板漂着之状。
己亥。勅符遣唐大使藤原朝臣常嗣。省"
E1000,G040,L134,TRAVEL,"与持節使等。共果國命。
八月戊戌朔。大宰府馳驛。奏遣唐使第三舶水手等十六人駕編板漂着之状。
己亥。勅符遣唐大使藤原朝臣常嗣。省"
E1001,E325,P270,HAS_SUBJECT,"年
五月，釋道昭奉勑，從遣唐使小山長丹、副使小乙上掃守連泛海，緇侣同志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎"
E1002,E325,L100,HAS_OBJECT,"年
五月，釋道昭奉勑，從遣唐使小山長丹、副使小乙上掃守連泛海，緇侣同志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎"
E1003,E325,L199,AT_LOCATION,"年
五月，釋道昭奉勑，從遣唐使小山長丹、副使小乙上掃守連泛海，緇侣同志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎"
E1004,P270,L100,TRAVEL,"年
五月，釋道昭奉勑，從遣唐使小山長丹、副使小乙上掃守連泛海，緇侣同志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎"
E1005,P270,L199,TRAVEL,"年
五月，釋道昭奉勑，從遣唐使小山長丹、副使小乙上掃守連泛海，緇侣同志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎"
E1006,E326,P270,HAS_SUBJECT,"五月，釋道昭奉勑，從遣唐使小山長丹、副使小乙上掃守連泛海，緇侣同志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎珀、馬瑙。高宗慰撫之，仍云：「王國與新羅、高麗"
E1007,E326,P005,HAS_OBJECT,"五月，釋道昭奉勑，從遣唐使小山長丹、副使小乙上掃守連泛海，緇侣同志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎珀、馬瑙。高宗慰撫之，仍云：「王國與新羅、高麗"
E1008,E326,L100,AT_LOCATION,"五月，釋道昭奉勑，從遣唐使小山長丹、副使小乙上掃守連泛海，緇侣同志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎珀、馬瑙。高宗慰撫之，仍云：「王國與新羅、高麗"
E1009,P270,P005,TRAVEL,"五月，釋道昭奉勑，從遣唐使小山長丹、副使小乙上掃守連泛海，緇侣同志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎珀、馬瑙。高宗慰撫之，仍云：「王國與新羅、高麗"
E1010,E327,P289,HAS_SUBJECT,"志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎珀、馬瑙。高宗慰撫之，仍云：「王國與新羅、高麗、百濟接近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通"
E1011,E327,L100,HAS_OBJECT,"志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎珀、馬瑙。高宗慰撫之，仍云：「王國與新羅、高麗、百濟接近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通"
E1012,E327,L199,AT_LOCATION,"志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎珀、馬瑙。高宗慰撫之，仍云：「王國與新羅、高麗、百濟接近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通"
E1013,P289,L100,TRAVEL,"志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎珀、馬瑙。高宗慰撫之，仍云：「王國與新羅、高麗、百濟接近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通"
E1014,P289,L199,TRAVEL,"志者道嚴等十三人到長安，謁三蔵玄奘，即高宗永徽四年也。同年釋定惠随遣唐使浮海，乃到長安。

同五年
《唐録》曰：高宗永徽五年，倭國使献虎珀、馬瑙。高宗慰撫之，仍云：「王國與新羅、高麗、百濟接近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通"
E1015,E328,P165,HAS_SUBJECT,"近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通、智達二師奉勑，乗新羅船入唐，受相宗於玄奘三藏。

天智天皇元年
三月，唐人、新羅人伐高麗，高麗乞救于我。

同三年
《海外國記》曰：天智天皇三年四月，大唐客來朝。大使朝散大夫上柱國郭務悰"
E1016,E328,P194,HAS_OBJECT,"近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通、智達二師奉勑，乗新羅船入唐，受相宗於玄奘三藏。

天智天皇元年
三月，唐人、新羅人伐高麗，高麗乞救于我。

同三年
《海外國記》曰：天智天皇三年四月，大唐客來朝。大使朝散大夫上柱國郭務悰"
E1017,E328,L100,AT_LOCATION,"近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通、智達二師奉勑，乗新羅船入唐，受相宗於玄奘三藏。

天智天皇元年
三月，唐人、新羅人伐高麗，高麗乞救于我。

同三年
《海外國記》曰：天智天皇三年四月，大唐客來朝。大使朝散大夫上柱國郭務悰"
E1018,P165,P194,TRAVEL,"近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通、智達二師奉勑，乗新羅船入唐，受相宗於玄奘三藏。

天智天皇元年
三月，唐人、新羅人伐高麗，高麗乞救于我。

同三年
《海外國記》曰：天智天皇三年四月，大唐客來朝。大使朝散大夫上柱國郭務悰"
E1019,P165,L100,TRAVEL,"近，若有危急，宜遣使救之。」

齊明天皇四年
七月，智通、智達二師奉勑，乗新羅船入唐，受相宗於玄奘三藏。

天智天皇元年
三月，唐人、新羅人伐高麗，高麗乞救于我。

同三年
《海外國記》曰：天智天皇三年四月，大唐客來朝。大使朝散大夫上柱國郭務悰"
E1020,E329,P037,HAS_SUBJECT,"蝕之。
冬十月甲子。從四位下小野朝臣牛養卒。
丙子。少僧都行達爲大僧都。
丙戌。入唐使判官外從五位下平郡朝臣廣成。并渤海客等入京。
十一月辛夘。平郡朝臣廣成拜朝。初廣成。天平五年隨大使多治比眞人廣成入唐。六年十月事畢却歸。"
E1021,E329,P171,HAS_OBJECT,"蝕之。
冬十月甲子。從四位下小野朝臣牛養卒。
丙子。少僧都行達爲大僧都。
丙戌。入唐使判官外從五位下平郡朝臣廣成。并渤海客等入京。
十一月辛夘。平郡朝臣廣成拜朝。初廣成。天平五年隨大使多治比眞人廣成入唐。六年十月事畢却歸。"
E1022,E329,L033,AT_LOCATION,"蝕之。
冬十月甲子。從四位下小野朝臣牛養卒。
丙子。少僧都行達爲大僧都。
丙戌。入唐使判官外從五位下平郡朝臣廣成。并渤海客等入京。
十一月辛夘。平郡朝臣廣成拜朝。初廣成。天平五年隨大使多治比眞人廣成入唐。六年十月事畢却歸。"
E1023,P037,P171,TRAVEL,"蝕之。
冬十月甲子。從四位下小野朝臣牛養卒。
丙子。少僧都行達爲大僧都。
丙戌。入唐使判官外從五位下平郡朝臣廣成。并渤海客等入京。
十一月辛夘。平郡朝臣廣成拜朝。初廣成。天平五年隨大使多治比眞人廣成入唐。六年十月事畢却歸。"
